model_id,maximum_seating
278180546,5
278180547,5
278180548,8
278180556,8
278180559,8
278180563,8
278180692,8
278180865,5
278180866,5
278180870,5
278180872,5
278180873,5
278180876,5
278180880,5
278180881,5
278180882,5
278180883,7
278180885,5
278180955,5
278180975,5
278181153,7
278181156,5
278181157,5
278181233,5
278181235,5
278181375,7
278181383,5
278181405,5
278181406,5
278181506,7
278181516,7
278181517,5
278181520,7
278181540,8
278181541,5
278181545,5
278181547,7
278181551,5
278181552,5
278181556,7
278181557,5
278181563,
278182512,5
278182519,7
278182520,5
278182532,5
278182536,8
278182563,5
278182843,7
278183149,7
278183162,7
278183164,2
278183172,5
278183178,7
278183182,5
278183185,7
278183188,5
278183261,8
278183342,5
278183344,4
278183346,7
278183833,5
278183835,5
278183839,8
278183846,5
278185407,5
278185969,12
278186061,5
278186074,5
278186480,5
278186485,5
278186529,5
278186530,5
278186698,5
278186703,8
278186711,8
278186843,2
278186996,5
278187101,5
278187122,
278187129,8
278187173,5
278187174,5
278187175,5
278187177,5
278187182,6
278187186,5
278187192,5
278187475,5
278187623,5
278187626,5
278187629,5
278187632,5
278187635,5
278187636,5
278187637,8
278187777,8
278188251,7
278188289,8
278188330,7
278188335,5
278188338,5
278188339,5
278188342,5
278189375,5
278189457,5
278189539,7
278189589,7
278189605,5
278189688,5
278189691,7
278189921,5
278190014,4
278190026,5
278190029,5
278190032,7
278190035,5
278190038,5
278190254,5
278190520,8
278190675,7
278190715,5
278190951,5
278190953,7
278190982,5
278190985,5
278190990,5
278190992,5
278190995,5
278190996,5
278191001,8
278191003,7
278191008,7
278191009,5
278191010,7
278191011,7
278191012,7
278191013,7
278191014,5
278191162,5
278191251,7
278191295,5
278191406,5
278191407,5
278191444,5
278191450,5
278191453,
278191772,5
278191819,5
278191824,5
278191827,5
278191828,5
278191832,5
278191835,5
278191837,5
278191844,5
278191919,7
278191988,5
278191989,5
278191992,8
278191997,5
278192000,5
278192011,5
278192017,5
278192018,5
278192019,5
278192020,5
278192022,5
278192024,5
278192025,5
278192278,8
278192281,5
278192357,8
278192419,5
278192422,5
278192654,5
278193215,5
278193247,5
278193248,7
278193336,5
278193340,5
278193341,5
278193343,5
278193345,5
278193346,5
278193347,5
278193348,5
278193351,5
278193352,5
278193353,5
278193354,5
278193355,5
278193356,5
278193361,5
278193364,5
278193380,7
278193522,8
278193523,8
278193701,5
278193743,8
278193751,5
278193778,15
278194346,7
278194354,5
278194355,7
278194574,8
278194575,5
278194576,8
278194577,5
278194578,5
278194580,8
278194583,5
278194585,7
278194613,8
278194618,8
278194815,3
278194820,5
278194822,5
278194823,5
278194829,5
278194831,5
278194833,5
278194835,5
278194836,5
278194837,5
278194838,5
278194840,5
278194841,5
278194842,5
278194843,5
278194844,5
278194845,5
278194846,5
278194851,5
278194936,7
278194937,5
278194962,5
278195007,7
278195296,5
278195422,5
278195428,7
278195793,5
278195868,7
278195961,5
278195962,8
278196077,7
278196139,5
278196194,5
278196197,5
278196200,5
278196203,5
278196265,5
278196266,5
278196268,5
278196269,5
278196270,5
278196297,5
278196446,5
278196632,5
278196633,5
278196917,5
278196924,7
278196927,5
278196934,5
278196953,7
278197049,5
278197053,5
278197211,5
278197253,5
278197316,5
278197451,5
278197454,8
278197600,5
278197601,8
278197662,5
278197819,7
278197955,5
278197956,5
278197960,5
278197985,8
278197986,5
278198009,5
278198012,7
278198062,5
278198157,7
278198158,5
278198159,5
278198436,5
278198739,7
278198740,7
278198741,2
278198814,5
278198817,5
278198903,5
278198981,5
278199012,5
278199013,8
278199034,7
278199049,5
278199057,5
278199058,5
278199506,5
278199610,5
278199613,7
278199615,7
278199616,5
278199625,5
278199632,7
278199641,5
278199645,5
278199646,5
278199776,5
278199781,5
278199787,5
278199791,7
278199793,5
278199796,5
278199797,5
278199798,8
278199809,7
278199815,5
278199817,7
278199833,7
278200054,8
278200089,5
278200127,5
278200149,5
278200246,7
278200273,5
278200355,5
278200750,5
278200753,5
278200756,5
278200948,7
278200953,5
278200954,5
278201215,8
278202201,8
278202202,5
278202336,5
278202589,5
278202590,5
278203104,7
278203212,5
278203213,5
278203387,8
278203706,2
278203711,5
278203712,5
278203890,5
278204035,7
278204036,8
278204045,
278204058,5
278204171,5
278204237,8
278204377,5
278204378,5
278204382,5
278204383,5
278204441,5
278204446,7
278204448,5
278204617,5
278204623,5
278204630,5
278204635,8
278204653,5
278204655,7
278204657,7
278204732,7
278204736,5
278204739,5
278204741,5
278204745,7
278205421,5
278205575,5
278205576,5
278205578,8
278205580,5
278205586,5
278205595,5
278205598,5
278205788,5
278206403,5
278206405,5
278206455,5
278206553,7
278206554,5
278206555,5
278206582,5
278206723,8
278206724,8
278206764,7
278206802,5
278206862,5
278206946,7
278206968,5
278207013,5
278207014,5
278207016,5
278207017,5
278207022,5
278207023,5
278207024,5
278207029,5
278207030,5
278207042,7
278207167,5
278207388,5
278207391,7
278207704,5
278207752,7
278208356,5
278208357,5
278208360,5
278208624,5
278208646,5
278208724,5
278208851,7
278209071,7
278209394,5
278209395,7
278209396,8
278209406,8
278209477,7
278209483,5
278209602,5
278209911,5
278209953,5
278209954,5
278209966,5
278209970,5
278210008,5
278210011,8
278210012,5
278210013,5
278210016,5
278210019,5
278210020,5
278210021,5
278210024,7
278210047,7
278210078,5
278210168,5
278210196,5
278210557,5
278210711,8
278210808,5
278210810,5
278210813,5
278210815,5
278210983,7
278210984,5
278210985,7
278211022,8
278211024,7
278211026,7
278211027,7
278211029,5
278211168,8
278211170,7
278211171,7
278211234,5
278211356,5
278211358,5
278211360,5
278211364,5
278211383,5
278211454,5
278211455,5
278211583,5
278211625,5
278211628,5
278211897,5
278211994,5
278212026,5
278212081,8
278212105,5
278212109,5
278212110,5
278212111,5
278212117,5
278212118,5
278212119,5
278212120,7
278212124,5
278212125,7
278212179,8
278212366,8
278212369,8
278212386,5
278212401,8
278212457,5
278212500,8
278212533,8
278212597,5
278212598,5
278212599,5
278212601,5
278212611,5
278212975,15
278213083,8
278213236,7
278213243,5
278213655,7
278213804,7
278213810,5
278213811,7
278213812,5
278213814,7
278213815,7
278213821,7
278213825,7
278213826,7
278213827,7
278213829,7
278213830,7
278213917,5
278213964,8
278214019,5
278214022,5
278214023,5
278214025,5
278214026,5
278214031,5
278214176,5
278214386,5
278214391,5
278214392,5
278214393,8
278214394,8
278214395,5
278214396,5
278216343,5
278218542,8
278219268,5
278219269,5
278219298,8
278219303,7
278219306,8
278219307,8
278219309,7
278219368,5
278222034,5
278222042,5
278222128,7
278222129,5
278222158,5
278222394,5
278222477,2
278222671,5
278222727,7
278222837,7
278222850,5
278223110,5
278223297,5
278223682,7
278223686,5
278223858,5
278223864,5
278223866,7
278223872,5
278223888,8
278223889,7
278223890,5
278223900,7
278223901,7
278223905,5
278224176,5
278224679,5
278224692,5
278224713,7
278224861,7
278224881,5
278226249,7
278226250,8
278226605,5
278226666,5
278226675,5
278226854,5
278226858,8
278226862,5
278226866,5
278226997,5
278227077,5
278227087,5
278227315,5
278227566,7
278227580,5
278227736,5
278228013,7
278228250,5
278228349,8
278228508,7
278228510,5
278228512,5
278228605,7
278228610,8
278228637,5
278228753,5
278228757,8
278228766,8
278228769,8
278229062,7
278229129,2
278229520,7
278229955,5
278229959,7
278230006,7
278230205,5
278230206,5
278230208,5
278230507,5
278230510,5
278230514,5
278230516,5
278230531,5
278230645,7
278230696,5
278230801,5
278230802,5
278230804,5
278230853,5
278230861,7
278230922,7
278231008,5
278231013,5
278231130,5
278231168,8
278231169,7
278231170,5
278231175,5
278231176,5
278231178,5
278231180,3
278231199,5
278231207,5
278231235,5
278231313,5
278231316,5
278231398,5
278232085,8
278232456,5
278232458,5
278232486,7
278233204,7
278233412,5
278233583,5
278233718,7
278233725,7
278233895,7
278234465,5
278235049,5
278235172,7
278235173,8
278235174,7
278235176,5
278235177,7
278235194,5
278235271,5
278235312,7
278235588,7
278235590,5
278235595,5
278235597,5
278235675,5
278235703,5
278235704,8
278235705,5
278235706,5
278235707,5
278235708,8
278235712,8
278235713,8
278235714,8
278235715,5
278235716,5
278235717,5
278235809,7
278235934,5
278235951,5
278236134,5
278236137,7
278236185,5
278236492,
278236494,7
278236516,5
278236537,5
278236538,5
278236539,5
278236785,5
278236787,5
278236857,5
278236859,5
278236865,5
278236866,5
278236880,7
278236959,5
278236960,5
278236964,5
278236965,5
278237022,5
278237096,5
278237098,5
278237102,5
278237103,5
278237104,5
278237106,5
278237107,5
278237108,5
278237109,5
278237110,5
278237111,5
278237229,
278237230,5
278237369,7
278237662,5
278237791,7
278237792,7
278237793,5
278237794,5
278237796,5
278237797,7
278237798,5
278238330,5
278238331,5
278238338,7
278238344,8
278238357,5
278238359,5
278238367,5
278238716,7
278239116,5
278240023,5
278240101,5
278240104,5
278240105,
278240107,7
278240151,8
278240171,5
278240226,5
278240246,
278240344,5
278240346,7
278240461,5
278240464,7
278240508,5
278240513,7
278240623,5
278240628,7
278240658,8
278240659,5
278240786,4
278240792,5
278241011,5
278241492,8
278241493,7
278241495,7
278241498,8
278241917,5
278241918,5
278241920,7
278241994,7
278242110,5
278242207,5
278242240,5
278242344,5
278242365,7
278242406,8
278242469,7
278242677,7
278242760,5
278242844,7
278242921,5
278243017,5
278243049,2
278243099,7
278243123,5
278243124,8
278243196,7
278243197,5
278243332,5
278243335,8
278243390,8
278243396,15
278243436,8
278243456,7
278243473,8
278243576,2
278243578,2
278243581,2
278243601,5
278243740,5
278243783,5
278243790,5
278243861,5
278243872,7
278243948,5
278244251,5
278244372,5
278244849,5
278244856,3
278244857,7
278244861,3
278244864,7
278244867,5
278244879,5
278244889,7
278244899,3
278244903,5
278244908,5
278245068,5
278245083,7
278245222,5
278245607,5
278245927,5
278246119,5
278246354,5
278246749,5
278246851,5
278246852,5
278246858,5
278246861,7
278246862,5
278246903,5
278247182,7
278247323,5
278247324,5
278247325,5
278247326,5
278247329,2
278247330,5
278247380,7
278248212,5
278248317,8
278248905,7
278250013,5
278250022,7
278250275,5
278250278,5
278250425,5
278250427,5
278250741,5
278251508,5
278251836,5
278251839,5
278251840,5
278251849,5
278251852,8
278251859,8
278251860,5
278252142,7
278252394,5
278252491,5
278252492,5
278252877,7
278252969,
278253083,5
278253149,5
278253165,7
278253166,7
278253311,7
278253338,5
278253500,7
278253516,7
278253626,8
278253627,5
278253650,5
278253653,5
278254278,8
278254652,5
278254653,8
278254656,8
278254692,8
278254789,8
278254790,8
278254828,8
278254938,5
278254939,7
278254956,5
278254957,5
278254959,7
278255255,5
278255259,5
278255260,5
278255261,5
278255357,5
278255358,7
278255418,5
278255495,7
278255501,5
278255502,7
278255984,3
278256196,7
278256200,5
278256574,7
278256575,5
278256690,8
278256744,8
278256747,5
278256750,7
278256762,8
278256763,
278256843,8
278256854,5
278256984,7
278257176,7
278257267,5
278257362,5
278257371,8
278257372,5
278257380,5
278257396,7
278257537,
278257635,5
278257805,5
278257890,5
278257906,5
278257908,5
278257962,5
278258298,5
278258322,5
278258324,5
278258325,7
278258391,5
278258404,7
278258433,
278258547,5
278258548,5
278258550,7
278258687,5
278258995,5
278259038,7
278259039,7
278259048,7
278259062,7
278259064,7
278259068,7
278259071,7
278259073,7
278259354,7
278259360,5
278259458,2
278259783,7
278259797,8
278259799,8
278259801,7
278259806,5
278259808,5
278260012,7
278260038,8
278260045,5
278260047,5
278260053,5
278260181,5
278260194,2
278260198,15
278260271,8
278260276,8
278260376,5
278260467,7
278260469,7
278260477,5
278260485,5
278260589,5
278261049,5
278261205,8
278261696,5
278261698,5
278261699,
278261781,5
278261793,5
278261794,5
278261799,5
278261801,5
278262223,5
278262225,7
278262236,5
278262245,7
278262263,7
278262264,7
278262450,5
278262453,7
278262490,7
278262494,8
278262528,5
278262529,5
278262582,
278262583,
278262605,5
278262611,8
278262617,8
278262633,5
278262634,5
278262637,5
278262890,5
278263068,7
278263069,
278263406,5
278263726,5
278263825,5
278264133,5
278264140,2
278264141,2
278264195,5
278264196,5
278264197,5
278264198,5
278264593,5
278264594,5
278264634,8
278264823,7
278264829,7
278264961,5
278265050,7
278265109,5
278265187,5
278265335,5
278265558,5
278265559,5
278265560,5
278265564,5
278265588,7
278265669,5
278265671,5
278265673,5
278265674,5
278265703,5
278265708,2
278265714,5
278265715,5
278265716,5
278265989,8
278266015,5
278266078,5
278266084,5
278266442,8
278266529,5
278266532,5
278266590,7
278266597,5
278266601,5
278266604,5
278266722,5
278266838,5
278267106,5
278267232,5
278267277,
278267283,5
278267501,5
278267535,7
278267967,7
278267987,5
278268023,5
278268096,8
278268153,5
278268155,5
278268157,5
278268344,5
278268418,5
278268460,5
278268463,8
278268552,5
278268620,5
278268625,8
278268632,8
278268654,5
278268664,5
278268806,5
278268813,8
278268952,5
278268957,7
278268960,7
278268972,5
278268973,5
278268995,5
278268998,8
278269063,5
278269100,7
278269120,5
278269121,5
278269126,5
278269129,5
278269130,5
278269132,5
278269133,5
278269135,5
278269137,5
278269139,5
278269142,5
278269144,5
278269147,5
278269151,5
278269152,5
278269153,5
278269156,5
278269160,5
278269161,5
278269167,5
278269168,5
278269170,5
278269171,5
278269213,5
278269214,7
278269215,7
278269217,7
278269448,5
278269983,7
278269985,5
278269987,8
278270001,8
278270026,8
278270028,8
278270031,5
278270034,8
278270035,5
278270110,5
278270185,5
278270187,5
278270191,5
278270193,8
278270195,5
278270236,7
278270238,5
278270241,5
278270243,7
278270245,7
278270286,5
278270513,5
278270902,5
278271376,5
278271378,5
278271391,5
278271397,5
278271398,5
278271404,7
278271411,5
278271413,5
278271418,5
278271425,5
278271592,12
278271743,5
278272011,5
278272015,5
278272026,5
278272029,5
278272031,5
278272040,7
278272048,5
278272278,5
278272294,5
278272340,5
278272343,5
278272345,8
278272350,5
278272351,5
278272548,7
278272624,8
278272681,4
278272939,5
278273307,8
278273310,8
278273445,7
278273446,7
278273447,5
278273539,7
278273589,5
278273590,5
278273597,5
278273646,5
278273653,5
278273661,8
278273678,5
278273681,5
278273682,5
278273683,5
278273684,5
278273685,5
278273686,5
278273687,5
278273692,7
278274270,5
278274286,5
278274290,5
278274529,5
278274772,8
278274783,8
278274801,8
278274804,5
278274810,8
278274811,5
278274812,8
278274813,5
278274814,5
278274818,5
278274821,7
278274823,5
278274828,8
278274834,8
278274836,5
278274839,5
278274843,5
278274846,5
278274848,5
278274849,5
278274852,5
278274854,5
278274855,5
278274856,5
278274860,5
278274863,5
278274961,5
278274963,5
278274964,8
278275056,5
278275112,5
278275117,5
278275122,8
278275166,5
278275246,5
278275247,5
278276419,5
278276420,7
278276422,7
278276440,5
278276511,8
278276512,8
278276514,5
278276555,5
278276561,5
278276575,7
278276585,2
278276593,7
278276605,
278276606,8
278276619,5
278276626,8
278276638,
278276710,7
278276711,5
278276716,5
278276717,5
278276751,7
278276999,2
278277001,7
278277007,7
278277096,5
278277690,5
278277765,5
278277773,5
278277836,8
278277847,5
278277849,7
278277897,5
278277899,5
278277901,8
278277975,5
278277977,5
278277978,5
278277979,5
278277980,5
278278078,7
278278089,7
278278409,8
278278411,5
278278421,5
278278435,5
278278437,7
278278487,5
278278492,5
278278644,7
278278761,8
278278762,5
278278875,2
278278982,5
278279015,5
278279017,7
278279061,7
278279181,5
278279190,7
278279282,7
278279397,7
278279546,5
278279597,8
278279609,5
278279636,8
278279647,8
278279678,7
278279679,3
278279680,3
278279755,7
278280003,5
278280005,7
278280010,7
278280013,5
278280019,7
278280031,5
278280032,5
278280046,7
278280074,7
278280470,8
278280472,8
278280496,5
278280497,8
278280500,5
278280502,5
278280503,7
278280505,5
278280569,8
278281260,5
278281261,5
278281264,8
278281542,5
278281543,5
278281895,7
278281909,5
278281934,3
278281991,5
278282001,5
278282003,5
278282006,5
278282014,5
278282083,5
278282122,5
278282479,5
278282488,5
278282528,5
278282529,5
278283049,5
278283062,5
278283067,5
278283076,5
278283275,5
278283444,5
278283571,7
278283573,8
278283577,5
278283840,5
278283846,5
278284039,5
278284043,5
278284138,7
278284139,5
278284162,5
278284163,5
278284164,5
278284196,5
278284390,5
278284392,5
278284654,7
278284827,8
278284830,7
278284919,7
278284955,8
278285055,5
278285115,5
278285129,5
278285170,5
278285399,8
278285422,8
278285645,5
278285647,5
278285648,5
278285913,7
278285915,8
278286051,5
278286056,5
278286058,5
278286085,5
278286325,8
278286326,8
278286398,7
278286424,8
278286430,5
278286437,5
278286441,8
278286523,7
278286603,5
278286704,5
278286763,5
278286845,5
278286906,8
278286912,7
278287265,5
278287294,5
278287296,5
278287297,5
278287299,5
278287301,5
278287407,7
278287408,7
278287409,7
278287411,
278287554,5
278287555,5
278287598,5
278287616,7
278287617,7
278287697,5
278287867,7
278288094,5
278288097,7
278288106,8
278288544,8
278288646,5
278288680,6
278288775,5
278288776,7
278288777,5
278288953,5
278288989,5
278289028,8
278289029,5
278289067,5
